"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/03/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/04/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/05/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/06/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/07/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/08/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/09/2018","AQS","171630010","1","0.7","ppm","8","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/10/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/11/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/12/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/13/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/14/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/15/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/16/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/17/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/18/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/19/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/20/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/21/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/22/2018","AQS","171630010","1","0.8","ppm","9","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/23/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/24/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/25/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/26/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/27/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/28/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/29/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/30/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"03/31/2018","AQS","171630010","1","0.7","ppm","8","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/01/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/03/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/04/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/05/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/06/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/07/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/08/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/09/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/10/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/11/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/12/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/13/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/14/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/15/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/16/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/17/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/18/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/19/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/20/2018","AQS","171630010","1","0.8","ppm","9","IEPA-RAPS TRAILER","18","75.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/21/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/22/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/23/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/24/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/25/2018","AQS","171630010","1","0.7","ppm","8","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/26/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/27/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/28/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/29/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"04/30/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/01/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/03/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/04/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/05/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/06/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/07/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/08/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/09/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/10/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/11/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/12/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/13/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/14/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/15/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/16/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/17/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/18/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/19/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/20/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/21/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/22/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/23/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/24/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/25/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/26/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/27/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/28/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/29/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/30/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"05/31/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/01/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/03/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/04/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/05/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/06/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/07/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/08/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/09/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/10/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/11/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/12/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/13/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/14/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/15/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
