"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/16/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/17/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/18/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/19/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/20/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/21/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/22/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/23/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/24/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/25/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/26/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/27/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/28/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/29/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"06/30/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/01/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/02/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/03/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/04/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/05/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/06/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/07/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/08/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/09/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/10/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/11/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/12/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/13/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/14/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/15/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/16/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/17/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/18/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/19/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/20/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/21/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/22/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/23/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/24/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/25/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/26/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/27/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/28/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/29/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/30/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"07/31/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/01/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/03/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/04/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/05/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/06/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/07/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/08/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/09/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/10/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/11/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/12/2018","AQS","171630010","1","0.6","ppm","7","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/13/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/14/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/15/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/16/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/17/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/18/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/19/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/20/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/21/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/22/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/23/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/24/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/25/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/26/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/27/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/28/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/29/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/30/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"08/31/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/01/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/02/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/03/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/04/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/05/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/06/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/07/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/08/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/09/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/10/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/11/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/12/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/13/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/14/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/15/2018","AQS","171630010","1","0.7","ppm","8","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/16/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/17/2018","AQS","171630010","1","0.5","ppm","6","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/18/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/19/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/20/2018","AQS","171630010","1","0.4","ppm","5","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/21/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/22/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/23/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/24/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/25/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/26/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/27/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/28/2018","AQS","171630010","1","0.2","ppm","2","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/29/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/30/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","24","100.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/01/2018","AQS","171630010","1","0.3","ppm","3","IEPA-RAPS TRAILER","2","8.0000","42101","Carbon monoxide","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
